Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
85     54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 28 17 72 70 
51     54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 28 17 72 70 
79 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 28 17 72 70 
63 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
92 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
78     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
72     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
71     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
57     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
45 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
15     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 12 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
84 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
64     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
14     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
55 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
94     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
28     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
56     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 59 94 19 63 18 41 28 17 72 70 
47 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 70 
91     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 70 
99     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 70 
41     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 70 
36     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 70 
09 F   54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 09 
72     54 79 66 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 09 
48 F   54 79 48 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 74 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 09 
89 F   54 79 48 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 89 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 09 
28     54 79 48 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 89 21 30 45 91 60 95 78 47 94 19 63 18 41 28 17 72 09 
24 F   54 79 48 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 68 84 71 01 29 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
81 F   54 79 48 64 14 73 36 97 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 81 84 71 01 29 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
05 F   54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 81 84 71 01 29 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
33 F   54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
60     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
71     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
83     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 11 13 92 90 49 51 37 99 82 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
58 F   54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 58 13 92 90 49 51 37 99 82 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
68 F   54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
24     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
47     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
33     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
01     54 79 48 64 14 73 36 05 57 83 04 56 15 53 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
44 F   54 79 48 64 14 73 36 05 57 83 04 56 15 44 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
11 F   54 79 48 64 14 73 36 05 57 83 11 56 15 44 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
01     54 79 48 64 14 73 36 05 57 83 11 56 15 44 50 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
52 F   54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
99     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
30     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
09     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 17 72 09 
20 F   54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 18 41 28 20 72 09 
97 F   54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
57     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 21 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
29 F   54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 90 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
76 F   54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
51     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
11     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
84     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
92     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
49     54 79 48 64 14 73 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
82 F   54 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
15     54 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
95     54 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
82     54 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
52     54 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
43 F   43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
13     43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
43     43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
33     43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
24     43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 37 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
88 F   43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 08 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
16 F   43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
09     43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 85 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
75 F   43 79 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
65 F   43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
01     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
97     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 63 97 41 28 20 72 09 
06 F   43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
51     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
60     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
13     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
78     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
52     43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 45 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
35 F   43 65 48 64 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
12 F   43 65 48 12 14 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
38 F   43 65 48 12 38 82 36 05 57 83 11 56 15 44 52 55 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
98 F   43 65 48 12 38 82 36 05 57 83 11 56 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
76     43 65 48 12 38 82 36 05 57 83 11 56 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
24     43 65 48 12 38 82 36 05 57 83 11 56 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 94 24 06 97 41 28 20 72 09 
19 F   43 65 48 12 38 82 36 05 57 83 11 56 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 19 24 06 97 41 28 20 72 09 
22 F   43 65 48 12 38 82 36 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 19 24 06 97 41 28 20 72 09 
47     43 65 48 12 38 82 36 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 19 24 06 97 41 28 20 72 09 
29     43 65 48 12 38 82 36 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 91 60 95 78 47 19 24 06 97 41 28 20 72 09 
62 F   43 65 48 12 38 82 36 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 41 28 20 72 09 
15     43 65 48 12 38 82 36 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 41 28 20 72 09 
40 F   43 65 48 12 38 82 36 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 72 09 
61 F   43 65 48 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 72 09 
40     43 65 48 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 72 09 
75     43 65 48 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 72 09 
41 F   43 65 48 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
82     43 65 48 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
64 F   43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
76     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
51     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
30     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
98     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 89 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
74 F   43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
68     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 28 20 41 09 
96 F   43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
75     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
20     43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 81 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
89 F   43 65 64 12 38 82 61 05 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
17 F   43 65 64 12 38 82 61 17 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 71 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
28 F   43 65 64 12 38 82 61 17 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
38     43 65 64 12 38 82 61 17 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
96     43 65 64 12 38 82 61 17 57 83 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
32 F   43 65 64 12 38 82 61 17 57 32 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
51     43 65 64 12 38 82 61 17 57 32 11 22 15 44 52 98 75 16 58 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
54 F   43 65 64 12 38 82 61 17 57 32 11 22 15 44 52 98 75 16 54 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
82     43 65 64 12 38 82 61 17 57 32 11 22 15 44 52 98 75 16 54 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
88     43 65 64 12 38 82 61 17 57 32 11 22 15 44 52 98 75 16 54 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
92     43 65 64 12 38 82 61 17 57 32 11 22 15 44 52 98 75 16 54 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
02 F   43 65 64 12 38 82 61 17 57 32 11 22 15 02 52 98 75 16 54 13 92 76 49 51 88 99 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
21 F   43 65 64 12 38 82 61 17 57 32 11 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
06     43 65 64 12 38 82 61 17 57 32 11 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
17     43 65 64 12 38 82 61 17 57 32 11 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
76     43 65 64 12 38 82 61 17 57 32 11 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
93 F   43 65 64 12 38 82 61 17 93 32 11 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
50 F   43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
68     43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 84 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
55 F   43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 55 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
47     43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 49 51 88 21 68 89 55 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
81 F   43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 81 51 88 21 68 89 55 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
50     43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 81 51 88 21 68 89 55 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
95     43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 81 51 88 21 68 89 55 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
35     43 65 64 12 38 82 61 17 93 32 50 22 15 02 52 98 75 16 54 13 92 76 81 51 88 21 68 89 55 28 01 33 74 29 30 35 62 60 95 78 47 19 24 06 97 40 96 20 41 09 
