Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
84     02 41 56 10 26 23 83 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
04     02 41 56 10 26 23 83 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
82 F   02 41 56 10 26 23 83 82 30 37 52 59 91 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
93 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
30     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
22     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
33     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
24 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
38     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
41     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
05 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 05 95 57 34 54 46 29 
64     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 05 95 57 34 54 46 29 
27 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
29     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
97     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
30     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 39 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
15 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
53 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 53 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
64     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 53 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
30     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 42 22 40 53 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
36 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
35     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
54     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 94 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
34 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
41     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
04     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
30     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 57 27 54 46 29 
74 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 74 27 54 46 29 
52     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 74 27 54 46 29 
88     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 07 69 97 38 84 17 20 05 95 74 27 54 46 29 
87 F   02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 20 05 95 74 27 54 46 29 
53     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 20 05 95 74 27 54 46 29 
02     02 41 56 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 20 05 95 74 27 54 46 29 
70 F   02 41 70 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 20 05 95 74 27 54 46 29 
14     02 41 70 10 26 23 83 82 30 37 52 59 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 20 05 95 74 27 54 46 29 
07 F   02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 20 05 95 74 27 54 46 29 
09 F   02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
79     02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
25     02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
83     02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
23     02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
97     02 41 70 10 26 23 83 82 30 37 52 07 93 16 78 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
89 F   02 41 70 10 26 23 83 82 30 37 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
85     02 41 70 10 26 23 83 82 30 37 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
64     02 41 70 10 26 23 83 82 30 37 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 46 29 
63 F   02 41 70 10 26 23 83 82 30 37 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 63 29 
44 F   02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 63 29 
29     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 63 29 
53     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 63 29 
10     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 62 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 63 29 
31 F   02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 17 09 05 95 74 27 54 63 29 
81 F   02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
29     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
81     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
89     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
10     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
29     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
85     02 41 70 10 26 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
61 F   02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 92 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
18 F   02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 40 53 64 04 34 14 88 31 03 79 85 66 24 18 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
12 F   02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 12 53 64 04 34 14 88 31 03 79 85 66 24 18 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
09     02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 12 53 64 04 34 14 88 31 03 79 85 66 24 18 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
78 F   02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 90 33 35 15 87 69 97 38 84 81 09 05 95 74 27 54 63 29 
17 F   02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 90 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
82     02 41 70 10 61 23 83 82 30 44 52 07 93 16 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 90 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
75 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 90 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
81     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 90 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
50 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
93     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
38     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
87     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 03 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
62 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 95 74 27 54 63 29 
90 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 90 74 27 54 63 29 
83     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 90 74 27 54 63 29 
53     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 90 74 27 54 63 29 
93     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 84 81 09 05 90 74 27 54 63 29 
57 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
15     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 22 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
46 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
64     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
74     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 33 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
42 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 24 18 25 50 42 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
58 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
54     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
62     02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 35 15 87 17 97 38 57 81 09 05 90 74 27 54 63 29 
76 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 35 15 87 17 97 38 57 81 09 76 90 74 27 54 63 29 
06 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 36 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 35 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
66 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 35 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
71 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 04 34 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
95 F   02 41 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 04 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
48 F   02 48 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 04 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
10     02 48 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 04 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
07     02 48 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 04 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
11 F   02 48 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
14     02 48 70 10 61 23 83 82 30 44 52 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
92 F   02 48 70 10 61 23 83 82 92 44 52 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
80 F   02 48 70 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
09     02 48 70 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
88     02 48 70 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
12     02 48 70 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
56 F   56 48 70 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
39 F   56 48 39 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 79 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
55 F   56 48 39 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 25 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
94 F   56 48 39 10 61 23 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
45 F   56 48 39 10 61 45 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 97 38 57 81 09 76 90 74 06 54 63 29 
84 F   56 48 39 10 61 45 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 63 29 
77 F   56 48 39 10 61 45 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 29 
17     56 48 39 10 61 45 83 82 92 44 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 29 
67 F   56 48 39 10 61 45 83 82 92 67 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 29 
38     56 48 39 10 61 45 83 82 92 67 80 07 93 75 89 66 46 12 53 64 11 95 14 88 31 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 29 
86 F   56 48 39 10 61 45 83 82 92 67 80 07 93 75 89 66 46 12 53 64 11 95 14 88 86 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 29 
28 F   56 48 39 10 61 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 29 
41 F   56 48 39 10 61 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
48     56 48 39 10 61 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 85 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
26 F   56 48 39 10 61 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
74     56 48 39 10 61 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
51 F   56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
57     56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
56     56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 18 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
44 F   56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
17     56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
58     56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 78 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
32 F   56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
86     56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
66     56 48 39 10 51 45 83 82 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
29 F   56 48 39 10 51 45 83 29 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
44     56 48 39 10 51 45 83 29 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
32     56 48 39 10 51 45 83 29 92 67 80 07 93 75 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
13 F   56 48 39 10 51 45 83 29 92 67 80 07 93 13 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
10     56 48 39 10 51 45 83 29 92 67 80 07 93 13 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 81 09 76 90 74 06 54 77 41 
59 F   56 48 39 10 51 45 83 29 92 67 80 07 93 13 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 50 42 71 15 87 17 84 38 57 59 09 76 90 74 06 54 77 41 
49 F   56 48 39 10 51 45 83 29 92 67 80 07 93 13 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 49 42 71 15 87 17 84 38 57 59 09 76 90 74 06 54 77 41 
54     56 48 39 10 51 45 83 29 92 67 80 07 93 13 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 49 42 71 15 87 17 84 38 57 59 09 76 90 74 06 54 77 41 
91 F   56 48 39 10 51 45 83 29 92 67 80 07 93 13 28 66 46 12 53 64 11 95 14 88 86 62 55 26 32 58 44 94 49 42 71 15 91 17 84 38 57 59 09 76 90 74 06 54 77 41 
